"Product.Name","Date.Issued.Updated","Link"
"Oxandrin (oxandrolone, USP) 					[ARCHIVED]",2004-05-05,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155484.htm"
"Paxil (paroxetine hydrochloride) 					[ARCHIVED]",2004-06-22,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155485.htm"
"Protonix I.V. (pantoprazole sodium) 					[ARCHIVED]",2004-09-24,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155487.htm"
"Public Health Advisory: Suicidality in Children and Adolescents Being Treated with Anti-depressant Medications 					[ARCHIVED]",2004-10-15,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155488.htm"
"Public Health Advisory: Antidepressant Use in Children, Adolescents, and Adults 					[ARCHIVED]",2004-03-22,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155489.htm"
"Public Health Advisory: FDA Recommendations Concerning the Use of NSAIDs 					[ARCHIVED]",2004-12-27,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155491.htm"
"Remicade (infliximab) 					[ARCHIVED]",2004-10-13,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155493.htm"
"Reminyl (galantamine hydrobromide) Oct 2004 					[ARCHIVED]",2004-10-26,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166516.htm"
"Risperdal (risperidone) Aug 2004 					[ARCHIVED]",2004-08-04,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166517.htm"
"Rituxan (rituximab) Oct 2004 					[ARCHIVED]",2004-10-08,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166521.htm"
"Seroquel  (quetiapine fumarate) 					[ARCHIVED]",2004-04-08,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155495.htm"
"Serzone (nefazodone hydrochloride) 					[ARCHIVED]",2004-06-23,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155496.htm"
"Strattera (atomoxetine) Dec 2004 					[ARCHIVED]",2004-12-21,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166531.htm"
"Vioxx (rofecoxib) Sep 2004 					[ARCHIVED]",2004-09-30,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166532.htm"
"Viramune (nevirapine) Feb 2004 					[ARCHIVED]",2004-02-02,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166533.htm"
"Wellbutrin (bupropion hydrochloride), Wellbutrin SR, Wellbutrin XL 					[ARCHIVED]",2004-06-22,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155510.htm"
"Zelnorm (tegaserod maleate) Apr 2004 					[ARCHIVED]",2004-04-28,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166538.htm"
"Zometa (zoledronic acid) Injection 					[ARCHIVED]",2004-09-30,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155619.htm"
"Zyprexa (olanzapine) Mar 2004 					[ARCHIVED]",2004-03-22,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166542.htm"
